voltage x,voltage y,time
-7.662532221,7.710125416,0.821
-7.659243763,7.719004125,0.822
-7.653982231,7.72031949,0.823
-7.654639922,7.725252106,0.824
-7.667793753,7.720648331,0.825
-7.67272644,7.71144078,0.826
-7.67272644,7.696971773,0.827
-7.67272644,7.706508164,0.828
-7.673055286,7.704863959,0.829
-7.674041823,7.703548595,0.83
-7.691799497,7.704863959,0.831
-7.686209118,7.693683363,0.832
-7.692128342,7.696314091,0.833
-7.687853347,7.698287138,0.834
-7.676014898,7.701575548,0.835
-7.672068749,7.711111939,0.836
-7.669437982,7.712427304,0.837
-7.669766828,7.715058032,0.838
-7.671411057,7.719990649,0.839
-7.668451445,7.712756145,0.84
-7.677659127,7.721634854,0.841
-7.673384132,7.72656747,0.842
-7.654311077,7.727225152,0.843
-7.664834141,7.727225152,0.844
-7.680618739,7.716373397,0.845
-7.684236043,7.710783098,0.846
-7.68916873,7.712098463,0.847
-7.678316819,7.7051928,0.848
-7.676014898,7.695656409,0.849
-7.677330281,7.703877436,0.85
-7.682262968,7.701904389,0.851
-7.689497576,7.69302568,0.852
-7.68916873,7.69302568,0.853
-7.688511039,7.699602502,0.854
-7.67667259,7.702890913,0.855
-7.671411057,7.709796575,0.856
-7.669109136,7.70223323,0.857
-7.669437982,7.712427304,0.858
-7.666149524,7.711769622,0.859
-7.663847604,7.713742668,0.86
-7.675686052,7.719332966,0.861
-7.667793753,7.728540517,0.862
-7.665491833,7.730513563,0.863
-7.657599534,7.715386873,0.864
-7.66647837,7.714071509,0.865
-7.669109136,7.701246707,0.866
-7.674370669,7.706508164,0.867
-7.677987973,7.709467734,0.868
-7.675686052,7.701246707,0.869
-7.675686052,7.705850482,0.87
-7.677659127,7.699931343,0.871
-7.683578351,7.693354522,0.872
-7.686537964,7.691052634,0.873
-7.687195655,7.69598525,0.874
-7.674041823,7.703877436,0.875
-7.668122599,7.707823529,0.876
-7.667464908,7.712427304,0.877
-7.667136062,7.71144078,0.878
-7.668122599,7.710454257,0.879
-7.668122599,7.710125416,0.88
-7.660559146,7.714729191,0.881
-7.652995694,7.722950218,0.882
-7.651022619,7.725580947,0.883
-7.654311077,7.7236079,0.884
-7.668451445,7.717031079,0.885
-7.668451445,7.709138893,0.886
-7.668122599,7.706179323,0.887
-7.671411057,7.705850482,0.888
-7.67272644,7.705521641,0.889
-7.671082211,7.703219754,0.89
-7.678316819,7.699602502,0.891
-7.684893735,7.688421906,0.892
-7.692128342,7.688093065,0.893
-7.686866809,7.690394952,0.894
-7.67667259,7.693354522,0.895
-7.673712978,7.704863959,0.896
-7.671411057,7.706508164,0.897
-7.669437982,7.717688761,0.898
-7.667793753,7.708481211,0.899
-7.670095674,7.708481211,0.9
-7.663518758,7.714729191,0.901
-7.663518758,7.720648331,0.902
-7.653324539,7.725252106,0.903
-7.658257226,7.724265583,0.904
-7.666807216,7.719332966,0.905
-7.673384132,7.702890913,0.906
-7.677659127,7.704535118,0.907
-7.67272644,7.70223323,0.908
-7.675686052,7.703219754,0.909
-7.674699515,7.696642932,0.91
-7.67897451,7.704535118,0.911
-7.687524501,7.699273661,0.912
-7.688511039,7.687106541,0.913
-7.686209118,7.688093065,0.914
-7.679303356,7.706179323,0.915
-7.669437982,7.703548595,0.916
-7.669766828,7.707823529,0.917
-7.671739903,7.702562071,0.918
-7.667136062,7.709138893,0.919
-7.667136062,7.707823529,0.92
-7.663847604,7.711111939,0.921
-7.659572609,7.725909788,0.922
-7.652338002,7.721963695,0.923
-7.654968768,7.720977172,0.924
-7.66647837,7.717688761,0.925
-7.673384132,7.711111939,0.926
-7.675686052,7.702562071,0.927
-7.674041823,7.705850482,0.928
-7.674041823,7.705521641,0.929
-7.674699515,7.703877436,0.93
-7.676343744,7.700917866,0.931
-7.687524501,7.696314091,0.932
-7.695087955,7.69302568,0.933
-7.692457188,7.69598525,0.934
-7.681276431,7.705521641,0.935
-7.68522258,7.711111939,0.936
-7.669437982,7.712098463,0.937
-7.67272644,7.714071509,0.938
-7.670753365,7.713413827,0.939
-7.67042452,7.715058032,0.94
-7.665162987,7.719004125,0.941
-7.660887992,7.723936742,0.942
-7.65562646,7.726896311,0.943
-7.652338002,7.724594424,0.944
-7.671082211,7.716044556,0.945
-7.676343744,7.70815237,0.946
-7.675686052,7.7051928,0.947
-7.67272644,7.703877436,0.948
-7.679303356,7.7051928,0.949
-7.678645664,7.703219754,0.95
-7.679961048,7.706837005,0.951
-7.687524501,7.688421906,0.952
-7.690155268,7.681845084,0.953
-7.687853347,7.685133495,0.954
-7.677659127,7.69302568,0.955
-7.666149524,7.700260184,0.956
-7.665820679,7.704206277,0.957
-7.666149524,7.712427304,0.958
-7.667136062,7.71440035,0.959
-7.666149524,7.713084986,0.96
-7.661216838,7.717031079,0.961
-7.658257226,7.725580947,0.962
-7.652338002,7.726238629,0.963
-7.654311077,7.725580947,0.964
-7.665162987,7.717031079,0.965
-7.672068749,7.709467734,0.966
-7.673384132,7.696642932,0.967
-7.673055286,7.699602502,0.968
-7.670095674,7.702890913,0.969
-7.672397594,7.704206277,0.97
-7.678645664,7.696314091,0.971
-7.684236043,7.688750747,0.972
-7.686537964,7.685133495,0.973
-7.684564889,7.683818131,0.974
-7.676014898,7.693354522,0.975
-7.671082211,7.711111939,0.976
-7.66417645,7.711111939,0.977
-7.662532221,7.710454257,0.978
-7.663189912,7.713413827,0.979
-7.665162987,7.712098463,0.98
-7.662203375,7.714071509,0.981
-7.657599534,7.719332966,0.982
-7.653982231,7.727553993,0.983
-7.653982231,7.7236079,0.984
-7.663518758,7.716702238,0.985
-7.665820679,7.70815237,0.986
-7.671411057,7.704206277,0.987
-7.675357206,7.703877436,0.988
-7.671739903,7.703877436,0.989
-7.677330281,7.703877436,0.99
-7.679632202,7.701575548,0.991
-7.681276431,7.694012204,0.992
-7.686209118,7.691052634,0.993
-7.692128342,7.694341045,0.994
-7.676343744,7.699602502,0.995
-7.671411057,7.709467734,0.996
-7.66647837,7.713084986,0.997
-7.664505296,7.709796575,0.998
-7.668451445,7.712427304,0.999
-7.668780291,7.715058032,1
-7.662203375,7.713742668,1.001
-7.669766828,7.721306013,1.002
-7.665820679,7.728869358,1.003
-7.654968768,7.725252106,1.004
-7.669109136,7.718675284,1.005
-7.684893735,7.711769622,1.006
-7.677659127,7.71144078,1.007
-7.67667259,7.709467734,1.008
-7.685880272,7.707494688,1.009
-7.677987973,7.710125416,1.01
-7.680289893,7.702890913,1.011
-7.683907197,7.696971773,1.012
-7.688511039,7.691710316,1.013
-7.68522258,7.697629455,1.014
-7.677987973,7.703219754,1.015
-7.671411057,7.713742668,1.016
-7.667464908,7.712098463,1.017
-7.669437982,7.712427304,1.018
-7.669766828,7.712756145,1.019
-7.669766828,7.718675284,1.02
-7.664834141,7.707165846,1.021
-7.658257226,7.723936742,1.022
-7.652009156,7.724923265,1.023
-7.660559146,7.725580947,1.024
-7.663518758,7.715386873,1.025
-7.67042452,7.70815237,1.026
-7.671739903,7.706837005,1.027
-7.682591814,7.706837005,1.028
-7.675028361,7.700917866,1.029
-7.675686052,7.703548595,1.03
-7.677330281,7.701904389,1.031
-7.685551426,7.694012204,1.032
-7.696403338,7.689079588,1.033
-7.687853347,7.690723793,1.034
-7.680947585,7.702562071,1.035
-7.67272644,7.707823529,1.036
-7.67042452,7.707823529,1.037
-7.67272644,7.710454257,1.038
-7.668122599,7.709796575,1.039
-7.670753365,7.716373397,1.04
-7.663847604,7.71735992,1.041
-7.659901455,7.724923265,1.042
-7.654639922,7.727882835,1.043
-7.658586072,7.725580947,1.044
-7.662532221,7.719661807,1.045
-7.678645664,7.710783098,1.046
-7.674699515,7.71144078,1.047
-7.674370669,7.708810052,1.048
-7.675686052,7.705850482,1.049
-7.676343744,7.706837005,1.05
-7.67897451,7.69302568,1.051
-7.683578351,7.684804654,1.052
-7.683578351,7.688750747,1.053
-7.68522258,7.690723793,1.054
-7.677001435,7.690394952,1.055
-7.667464908,7.709796575,1.056
-7.667464908,7.709138893,1.057
-7.663847604,7.712756145,1.058
-7.663847604,7.711769622,1.059
-7.665491833,7.712756145,1.06
-7.666149524,7.714071509,1.061
-7.657599534,7.724923265,1.062
-7.656284151,7.730184722,1.063
-7.654639922,7.72656747,1.064
-7.67272644,7.718346443,1.065
-7.673055286,7.713742668,1.066
-7.677330281,7.708810052,1.067
-7.67897451,7.707165846,1.068
-7.672397594,7.701904389,1.069
-7.673055286,7.704863959,1.07
-7.679961048,7.700589025,1.071
-7.684893735,7.700589025,1.072
-7.690155268,7.694012204,1.073
-7.690155268,7.69302568,1.074
-7.67897451,7.703548595,1.075
-7.675357206,7.71440035,1.076
-7.667793753,7.717688761,1.077
-7.668122599,7.7051928,1.078
-7.667136062,7.703219754,1.079
-7.668122599,7.70815237,1.08
-7.667136062,7.710783098,1.081
-7.656612997,7.719004125,1.082
-7.652995694,7.724923265,1.083
-7.653653385,7.725580947,1.084
-7.665162987,7.718346443,1.085
-7.669766828,7.710454257,1.086
-7.670753365,7.70815237,1.087
-7.680947585,7.7051928,1.088
-7.679303356,7.704535118,1.089
-7.67667259,7.708481211,1.09
-7.679961048,7.706508164,1.091
-7.683907197,7.701246707,1.092
-7.687853347,7.694998727,1.093
-7.68292066,7.685462336,1.094
-7.682262968,7.690723793,1.095
-7.67272644,7.696642932,1.096
-7.67042452,7.698287138,1.097
-7.669437982,7.705850482,1.098
-7.666807216,7.70223323,1.099
-7.669437982,7.70223323,1.1
-7.662532221,7.71440035,1.101
-7.656612997,7.718346443,1.102
-7.654968768,7.725909788,1.103
-7.654311077,7.7236079,1.104
-7.676014898,7.718346443,1.105
-7.674370669,7.708810052,1.106
-7.674041823,7.707823529,1.107
-7.679961048,7.709138893,1.108
-7.678645664,7.703219754,1.109
-7.683249506,7.704535118,1.11
-7.67897451,7.691052634,1.111
-7.687853347,7.682502767,1.112
-7.688839884,7.683160449,1.113
-7.687853347,7.684804654,1.114
-7.680289893,7.687764223,1.115
-7.67042452,7.696642932,1.116
-7.671411057,7.703219754,1.117
-7.667136062,7.704863959,1.118
-7.670753365,7.715386873,1.119
-7.671739903,7.71735992,1.12
-7.668122599,7.71735992,1.121
-7.65792838,7.710125416,1.122
-7.654639922,7.72656747,1.123
-7.65562646,7.723936742,1.124
-7.661874529,7.71735992,1.125
-7.670095674,7.705521641,1.126
-7.67042452,7.708810052,1.127
-7.672397594,7.704863959,1.128
-7.676014898,7.704206277,1.129
-7.671739903,7.703548595,1.13
-7.694101417,7.703548595,1.131
-7.68522258,7.697300614,1.132
-7.689497576,7.695656409,1.133
-7.692128342,7.696971773,1.134
-7.68522258,7.703548595,1.135
-7.676343744,7.697300614,1.136
-7.674699515,7.696971773,1.137
-7.672068749,7.69894482,1.138
-7.671411057,7.697958296,1.139
-7.669109136,7.712756145,1.14
-7.667793753,7.713084986,1.141
-7.659572609,7.722621377,1.142
-7.65562646,7.731171245,1.143
-7.656941843,7.727882835,1.144
-7.664505296,7.707165846,1.145
-7.669766828,7.71144078,1.146
-7.670753365,7.7051928,1.147
-7.674699515,7.705850482,1.148
-7.675028361,7.700589025,1.149
-7.676014898,7.702890913,1.15
-7.674041823,7.700260184,1.151
-7.691799497,7.698615979,1.152
-7.692786034,7.692696839,1.153
-7.700020642,7.697300614,1.154
-7.680618739,7.700917866,1.155
-7.675357206,7.712098463,1.156
-7.674041823,7.715715714,1.157
-7.671082211,7.716702238,1.158
-7.671411057,7.718017602,1.159
-7.667136062,7.714071509,1.16
-7.669437982,7.719661807,1.161
-7.665162987,7.725580947,1.162
-7.655955305,7.730842404,1.163
-7.65792838,7.730184722,1.164
-7.66417645,7.718017602,1.165
-7.671411057,7.707494688,1.166
-7.677330281,7.712098463,1.167
-7.677987973,7.706837005,1.168
-7.676343744,7.706179323,1.169
-7.678645664,7.703548595,1.17
-7.679632202,7.702890913,1.171
-7.681934122,7.69894482,1.172
-7.690155268,7.692039157,1.173
-7.686866809,7.690723793,1.174
-7.677659127,7.699602502,1.175
-7.673384132,7.709467734,1.176
-7.670095674,7.712098463,1.177
-7.667464908,7.71144078,1.178
-7.667793753,7.712098463,1.179
-7.669766828,7.711769622,1.18
-7.664834141,7.713084986,1.181
-7.65792838,7.720977172,1.182
-7.653982231,7.726238629,1.183
-7.67042452,7.727882835,1.184
-7.665820679,7.722292536,1.185
-7.673712978,7.714071509,1.186
-7.680289893,7.709796575,1.187
-7.674370669,7.707165846,1.188
-7.675357206,7.705850482,1.189
-7.679303356,7.690394952,1.19
-7.679632202,7.68973727,1.191
-7.688511039,7.68348929,1.192
-7.693443726,7.678556674,1.193
-7.692786034,7.67724131,1.194
-7.681276431,7.692367998,1.195
-7.676014898,7.707494688,1.196
-7.670753365,7.696971773,1.197
-7.667464908,7.701904389,1.198
-7.671082211,7.699602502,1.199
-7.669766828,7.709796575,1.2
-7.664505296,7.713742668,1.201
-7.66417645,7.722621377,1.202
-7.662532221,7.725909788,1.203
-7.665491833,7.729198199,1.204
-7.674699515,7.719990649,1.205
-7.669766828,7.712756145,1.206
-7.675028361,7.715058032,1.207
-7.680618739,7.711111939,1.208
-7.676014898,7.710783098,1.209
-7.679303356,7.708810052,1.21
-7.67897451,7.705850482,1.211
-7.684236043,7.703548595,1.212
-7.689826422,7.694669886,1.213
-7.69311488,7.696642932,1.214
-7.682591814,7.703219754,1.215
-7.67667259,7.69598525,1.216
-7.672397594,7.701575548,1.217
-7.670753365,7.710783098,1.218
-7.672068749,7.700260184,1.219
-7.671082211,7.699602502,1.22
-7.668122599,7.703548595,1.221
-7.663518758,7.709138893,1.222
-7.658914917,7.714071509,1.223
-7.658586072,7.71144078,1.224
-7.666149524,7.704863959,1.225
-7.673055286,7.700260184,1.226
-7.677330281,7.691710316,1.227
-7.678316819,7.690723793,1.228
-7.679961048,7.692367998,1.229
-7.681605277,7.690723793,1.23
-7.677659127,7.705850482,1.231
-7.697718721,7.700589025,1.232
-7.704624484,7.694669886,1.233
-7.697389876,7.694669886,1.234
-7.685551426,7.702562071,1.235
-7.675686052,7.713084986,1.236
-7.67272644,7.716373397,1.237
-7.670095674,7.716373397,1.238
-7.672068749,7.717031079,1.239
-7.668122599,7.718017602,1.24
-7.668780291,7.701575548,1.241
-7.663189912,7.721634854,1.242
-7.654639922,7.715058032,1.243
-7.658586072,7.725252106,1.244
-7.661545684,7.719004125,1.245
-7.670753365,7.71144078,1.246
-7.683907197,7.707823529,1.247
-7.68292066,7.706179323,1.248
-7.679961048,7.706837005,1.249
-7.690812959,7.7051928,1.25
-7.692128342,7.707494688,1.251
-7.692786034,7.700917866,1.252
-7.703966792,7.69598525,1.253
-7.70495333,7.694669886,1.254
-7.695416801,7.701575548,1.255
-7.681276431,7.710125416,1.256
-7.682591814,7.712427304,1.257
-7.683578351,7.714729191,1.258
-7.682591814,7.716044556,1.259
-7.678316819,7.715715714,1.26
-7.67042452,7.719661807,1.261
-7.663189912,7.72656747,1.262
-7.65792838,7.728869358,1.263
-7.659572609,7.713084986,1.264
-7.665820679,7.707823529,1.265
-7.674699515,7.69894482,1.266
-7.679961048,7.69598525,1.267
-7.67897451,7.694998727,1.268
-7.674041823,7.707165846,1.269
-7.675028361,7.70815237,1.27
-7.68916873,7.707494688,1.271
-7.683249506,7.701575548,1.272
-7.688839884,7.693354522,1.273
-7.692457188,7.682502767,1.274
-7.684893735,7.684804654,1.275
-7.675028361,7.712427304,1.276
-7.674041823,7.703548595,1.277
-7.67042452,7.702890913,1.278
-7.664834141,7.713742668,1.279
-7.68292066,7.716044556,1.28
-7.679961048,7.71735992,1.281
-7.662861067,7.724594424,1.282
-7.656284151,7.730184722,1.283
-7.65562646,7.731500087,1.284
-7.65792838,7.723936742,1.285
-7.671739903,7.698615979,1.286
-7.669437982,7.71144078,1.287
-7.672397594,7.706179323,1.288
-7.675357206,7.706179323,1.289
-7.676014898,7.701575548,1.29
-7.674041823,7.704863959,1.291
-7.697718721,7.699602502,1.292
-7.701664871,7.694998727,1.293
-7.69936295,7.695656409,1.294
-7.684893735,7.704206277,1.295
-7.67272644,7.710783098,1.296
-7.672068749,7.69598525,1.297
-7.670753365,7.701904389,1.298
-7.67042452,7.706179323,1.299
-7.667793753,7.707494688,1.3
-7.667793753,7.715386873,1.301
-7.673384132,7.721306013,1.302
-7.67042452,7.727882835,1.303
-7.665820679,7.727553993,1.304
-7.67272644,7.722292536,1.305
-7.685551426,7.712756145,1.306
-7.690812959,7.709138893,1.307
-7.690155268,7.708810052,1.308
-7.680947585,7.713084986,1.309
-7.679961048,7.710783098,1.31
-7.681276431,7.708810052,1.311
-7.686209118,7.699602502,1.312
-7.690155268,7.677898992,1.313
-7.691799497,7.684475813,1.314
-7.684893735,7.690066111,1.315
-7.676014898,7.696642932,1.316
-7.668780291,7.712427304,1.317
-7.67272644,7.698287138,1.318
-7.668451445,7.713742668,1.319
-7.670095674,7.706508164,1.32
-7.67042452,7.714071509,1.321
-7.662203375,7.721306013,1.322
-7.652338002,7.72656747,1.323
-7.651022619,7.728869358,1.324
-7.660887992,7.720648331,1.325
-7.66417645,7.713084986,1.326
-7.67272644,7.708810052,1.327
-7.689497576,7.70815237,1.328
-7.689826422,7.706179323,1.329
-7.689497576,7.707494688,1.33
-7.690484113,7.706508164,1.331
-7.684564889,7.7051928,1.332
-7.691470651,7.696642932,1.333
-7.692786034,7.696971773,1.334
-7.68292066,7.70223323,1.335
-7.676014898,7.707494688,1.336
-7.674041823,7.715715714,1.337
-7.669766828,7.719661807,1.338
-7.671411057,7.719332966,1.339
-7.669766828,7.716044556,1.34
-7.668451445,7.717688761,1.341
-7.663189912,7.725252106,1.342
-7.653982231,7.732157769,1.343
-7.656284151,7.721963695,1.344
-7.663518758,7.706837005,1.345
-7.67042452,7.707823529,1.346
-7.679632202,7.705521641,1.347
-7.679303356,7.692039157,1.348
-7.675028361,7.704535118,1.349
-7.677001435,7.704206277,1.35
-7.678645664,7.702562071,1.351
-7.678316819,7.700917866,1.352
-7.68916873,7.695327568,1.353
-7.691141805,7.691052634,1.354
-7.68292066,7.696642932,1.355
-7.671411057,7.711769622,1.356
-7.672068749,7.713413827,1.357
-7.665162987,7.712098463,1.358
-7.664505296,7.715715714,1.359
-7.683578351,7.716373397,1.36
-7.683249506,7.716702238,1.361
-7.67667259,7.722950218,1.362
-7.668780291,7.730842404,1.363
-7.668122599,7.730184722,1.364
-7.669109136,7.724265583,1.365
-7.686537964,7.71440035,1.366
-7.687853347,7.708810052,1.367
-7.687524501,7.709796575,1.368
-7.677987973,7.704535118,1.369
-7.67667259,7.709138893,1.37
-7.681276431,7.696642932,1.371
-7.682591814,7.700917866,1.372
-7.692128342,7.677898992,1.373
-7.687195655,7.691381475,1.374
-7.683578351,7.69894482,1.375
-7.669437982,7.70815237,1.376
-7.66417645,7.712756145,1.377
-7.666149524,7.712427304,1.378
-7.665491833,7.713413827,1.379
-7.663518758,7.712756145,1.38
-7.674370669,7.719332966,1.381
-7.664834141,7.722621377,1.382
-7.657599534,7.729855881,1.383
-7.658257226,7.731171245,1.384
-7.6602303,7.715058032,1.385
-7.669109136,7.712098463,1.386
-7.671411057,7.706508164,1.387
-7.67272644,7.709467734,1.388
-7.674699515,7.705850482,1.389
-7.67667259,7.705521641,1.39
-7.673712978,7.704863959,1.391
-7.681605277,7.699602502,1.392
-7.686866809,7.694012204,1.393
-7.686209118,7.68973727,1.394
-7.67897451,7.699602502,1.395
-7.67272644,7.707823529,1.396
-7.67042452,7.708810052,1.397
-7.665820679,7.716373397,1.398
-7.665820679,7.711111939,1.399
-7.667136062,7.712427304,1.4
-7.666149524,7.715715714,1.401
-7.659572609,7.72031949,1.402
-7.668780291,7.730184722,1.403
-7.669766828,7.729855881,1.404
-7.660887992,7.728540517,1.405
-7.671082211,7.716702238,1.406
-7.674041823,7.713413827,1.407
-7.678645664,7.709138893,1.408
-7.675028361,7.705850482,1.409
-7.676343744,7.703877436,1.41
-7.679961048,7.708481211,1.411
-7.685551426,7.7051928,1.412
-7.691470651,7.699602502,1.413
-7.688839884,7.69598525,1.414
-7.684564889,7.702562071,1.415
-7.677001435,7.710454257,1.416
-7.67272644,7.713084986,1.417
-7.667464908,7.716044556,1.418
-7.670753365,7.713742668,1.419
-7.669437982,7.712756145,1.42
-7.664834141,7.71735992,1.421
-7.661216838,7.721634854,1.422
-7.652666848,7.725580947,1.423
-7.667464908,7.728540517,1.424
-7.676343744,7.722950218,1.425
-7.684893735,7.71440035,1.426
-7.675028361,7.711769622,1.427
-7.67897451,7.708810052,1.428
-7.677001435,7.710125416,1.429
-7.678645664,7.711769622,1.43
-7.680618739,7.709138893,1.431
-7.684236043,7.703877436,1.432
-7.687853347,7.689408429,1.433
-7.690812959,7.694998727,1.434
-7.684564889,7.698615979,1.435
-7.675028361,7.704535118,1.436
-7.67042452,7.716702238,1.437
-7.667793753,7.717688761,1.438
-7.667464908,7.710454257,1.439
-7.668122599,7.712427304,1.44
-7.669109136,7.718675284,1.441
-7.665491833,7.723936742,1.442
-7.658257226,7.730842404,1.443
-7.656284151,7.728869358,1.444
-7.661874529,7.723279059,1.445
-7.67042452,7.714729191,1.446
-7.675357206,7.712098463,1.447
-7.678316819,7.711769622,1.448
-7.67667259,7.707494688,1.449
-7.677987973,7.707494688,1.45
-7.679632202,7.704863959,1.451
-7.680618739,7.703219754,1.452
-7.687524501,7.693683363,1.453
-7.691141805,7.680858561,1.454
-7.684564889,7.698615979,1.455
-7.677659127,7.707165846,1.456
-7.671739903,7.709796575,1.457
-7.671739903,7.711769622,1.458
-7.669437982,7.71440035,1.459
-7.665162987,7.71144078,1.46
-7.669766828,7.714729191,1.461
-7.662203375,7.718017602,1.462
-7.657599534,7.724923265,1.463
-7.652995694,7.728869358,1.464
-7.661874529,7.721306013,1.465
-7.669109136,7.712756145,1.466
-7.673384132,7.707165846,1.467
-7.678316819,7.705521641,1.468
-7.672068749,7.706179323,1.469
